Name,Location,Rating,Local Image Path,Original Image URL,Latitude,Longitude
Bánh Mì Sáu Minh - Võ Văn Tần,"170 Võ Văn Tần, P. 5, Quận 3, TP. HCM",2.7,foody_images\71_Bánh Mì Sáu Minh - Võ Văn Tần.jpg,https://down-vn.img.susercontent.com/vn-11134513-820l4-mf6c9z8la77u93@resize_ss640x400,10.7775976,106.691223
"Len Tea - Trà Trái Cây, Trà Sữa & Bánh Tráng Tây Ninh","28/60 Dọc Kênh, P. Hiệp Thành, Quận 12, TP. HCM",5.0,"foody_images\72_Len Tea - Trà Trái Cây, Trà Sữa & Bánh Tráng Tây N.jpg",https://down-vn.img.susercontent.com/vn-11134513-820l4-mfv6w4eqkb9pcd@resize_ss640x400,,
Bún Chả Hà Nội Số 1 Lala - Nguyễn Gia Trí,"40A Nguyễn Gia Trí, P. 25, Quận Bình Thạnh, TP. HCM",2.5,foody_images\73_Bún Chả Hà Nội Số 1 Lala - Nguyễn Gia Trí.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8lvhb481wc5@resize_ss640x400,10.8102108,106.7172105
WOWTEA - Milo Dầm & Trà Sữa - Cô Bắc,"116 Cô Bắc, P. Cô Giang, Quận 1, TP. HCM",4.9,foody_images\74_WOWTEA - Milo Dầm & Trà Sữa - Cô Bắc.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv89qe9bxqx3a@resize_ss640x400,10.7641572,106.6939467
Gà Tiềm Vinh Hòa,"47bis Huỳnh Khương Ninh, P. Dakao, Quận 1, TP. HCM",3.2,foody_images\75_Gà Tiềm Vinh Hòa.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstpwmo8r00442@resize_ss640x400,10.7897768,106.695972
Mì Trộn Tóp Mỡ Trứng Lòng Đào Bãi Sậy,"566 Nguyễn Trãi, P. 8, Quận 5, TP. HCM",3.5,foody_images\76_Mì Trộn Tóp Mỡ Trứng Lòng Đào Bãi Sậy.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv2mh3zajlw2f@resize_ss640x400,10.7677318,106.6887025
Há Cảo Thủy,"010 Lô S Chung Cư Ngô Gia Tự, Hòa Hảo, P. 2, Quận 10, TP. HCM",4.3,foody_images\77_Há Cảo Thủy.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu0mzn6nlw9cd@resize_ss640x400,,
Bún Đậu Homemade - Đồng Đen,"241 Đồng Đen, P. 11, Quận Tân Bình, TP. HCM",3.0,foody_images\78_Bún Đậu Homemade - Đồng Đen.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu8nvbjzkck0a@resize_ss640x400,10.7852682,106.643119
Bún Mắm Phượng - Bún Mắm Đầu Cá Lóc - Chung Cư Nguyễn Thiện Thuật,"027-029 Lô E Chung Cư Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",2.0,foody_images\79_Bún Mắm Phượng - Bún Mắm Đầu Cá Lóc - Chung Cư Ngu.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsvbgbtca3lw49@resize_ss640x400,,
Gà Lắc Phô Mai,"142 Nguyễn Văn Đậu, P. 7, Quận Bình Thạnh, TP. HCM",4.1,foody_images\80_Gà Lắc Phô Mai.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsu5ueftjcuc3e@resize_ss640x400,10.8123003,106.6930287
Cơm Tấm Phúc Lộc Thọ - A53 Tô Ký,"A52 - A53 Tô Ký, P. Đông Hưng Thuận, Quận 12, TP. HCM",4.2,foody_images\81_Cơm Tấm Phúc Lộc Thọ - A53 Tô Ký.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsv4c5gi2z7o80@resize_ss640x400,,
Phở Phong Cách - Đường Số 45,"107 Đường Số 45, Quận 4, TP. HCM",3.6,foody_images\82_Phở Phong Cách - Đường Số 45.jpg,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lstr2m4exdj896@resize_ss640x400,10.9738347,106.5070572
